--------------------------------
Started at UT 2015y008d03h51m25s
Elapsed      Time Interval
Time / s          / s
--------------------------------
69907       8.465613712e-01
69968       8.465613637e-01
70029       8.465613712e-01
70090       8.465613722e-01
70151       8.465613737e-01
70212       8.465613707e-01
70273       8.465613672e-01
70334       8.465613707e-01
70395       8.465613707e-01
70456       8.465613677e-01
70517       8.465613677e-01
70578       8.465613657e-01
70639       8.465613632e-01
70700       8.465613662e-01
70761       8.465613652e-01
70822       8.465613632e-01
70883       8.465613677e-01
70944       8.465613662e-01
71005       8.465613642e-01
71066       8.465613627e-01
71127       8.465613667e-01
71188       8.465613647e-01
71249       8.465613717e-01
71310       8.465613737e-01
71371       8.465613587e-01
71432       8.465613697e-01
71493       8.465613692e-01
71554       8.465613672e-01
71615       8.465613627e-01
71676       8.465613637e-01
71737       8.465613702e-01
71798       8.465613742e-01
71859       8.465613777e-01
71920       8.465613707e-01
71981       8.465613682e-01
72042       8.465613667e-01
72103       8.465613642e-01
72164       8.465613717e-01
72225       8.465613692e-01
72286       8.465613727e-01
72347       8.465613752e-01
72408       8.465613682e-01
72469       8.465613672e-01
72530       8.465613792e-01
72591       8.465613822e-01
72652       8.465613667e-01
72713       8.465613682e-01
72774       8.465613707e-01
72835       8.465613702e-01
72896       8.465613652e-01
72957       8.465613632e-01
73018       8.465613707e-01
73079       8.465613582e-01
73140       8.465613697e-01
73201       8.465613727e-01
73262       8.465613617e-01
73323       8.465613677e-01
73384       8.465613732e-01
73445       8.465613662e-01
73506       8.465613682e-01
73567       8.465613672e-01
73628       8.465613737e-01
73689       8.465613742e-01
73750       8.465613637e-01
73811       8.465613562e-01
73872       8.465613697e-01
73933       8.465613527e-01
73994       8.465613657e-01
74055       8.465613527e-01
74116       8.465613617e-01
74177       8.465613562e-01
74238       8.465613592e-01
74299       8.465613562e-01
74360       8.465613602e-01
74421       8.465613587e-01
74482       8.465613582e-01
74543       8.465613542e-01
74604       8.465613562e-01
74665       8.465613547e-01
74726       8.465613542e-01
74787       8.465613562e-01
74848       8.465613512e-01
74909       8.465613552e-01
74970       8.465613572e-01
75031       8.465613537e-01
75092       8.465613537e-01
75153       8.465613527e-01
75214       8.465613562e-01
75275       8.465613552e-01
75336       8.465613542e-01
75397       8.465613562e-01
75458       8.465613537e-01
75519       8.465613517e-01
75580       8.465613522e-01
75641       8.465613537e-01
75702       8.465613482e-01
75763       8.465613502e-01
75824       8.465613517e-01
75885       8.465613522e-01
75946       8.465613547e-01
76007       8.465613512e-01
76068       8.465613482e-01
76129       8.465613457e-01
76190       8.465613487e-01
76251       8.465613472e-01
76312       8.465613462e-01
76373       8.465613502e-01
76434       8.465613492e-01
76495       8.465613517e-01
76556       8.465613502e-01
76617       8.465613517e-01
76678       8.465613512e-01
76739       8.465613502e-01
76800       8.465613452e-01
76861       8.465613462e-01
76922       8.465613427e-01
76983       8.465613492e-01
77044       8.465613477e-01
77105       8.465613477e-01
77166       8.465613447e-01
77227       8.465613512e-01
77288       8.465613512e-01
77349       8.465613452e-01
77410       8.465613432e-01
77471       8.465613457e-01
77532       8.465613447e-01
77593       8.465613442e-01
77654       8.465613472e-01
77715       8.465613482e-01
77776       8.465613447e-01
77837       8.465613457e-01
77898       8.465613467e-01
77959       8.465613472e-01
78020       8.465613492e-01
78081       8.465613437e-01
78142       8.465613397e-01
78203       8.465613397e-01
78264       8.465613347e-01
78325       8.465613362e-01
78386       8.465613402e-01
78447       8.465613387e-01
78508       8.465613502e-01
78569       8.465613342e-01
78630       8.465613327e-01
78691       8.465613362e-01
78752       8.465613362e-01
78813       8.465613397e-01
78874       8.465613387e-01
78935       8.465613352e-01
78996       8.465613382e-01
79057       8.465613407e-01
79118       8.465613367e-01
79179       8.465613332e-01
79240       8.465613372e-01
79301       8.465613357e-01
79362       8.465613402e-01
79423       8.465613397e-01
79484       8.465613377e-01
79545       8.465613402e-01
79606       8.465613362e-01
79667       8.465613412e-01
79728       8.465613427e-01
79789       8.465613462e-01
79850       8.465613442e-01
79911       8.465613437e-01
79972       8.465613422e-01
80033       8.465613457e-01
80094       8.465613372e-01
80155       8.465613317e-01
80216       8.465613372e-01
80277       8.465613347e-01
80338       8.465613357e-01
80399       8.465613317e-01
80460       8.465613337e-01
80521       8.465613352e-01
80582       8.465613317e-01
80643       8.465613312e-01
80704       8.465613357e-01
80765       8.465613357e-01
80826       8.465613397e-01
80887       8.465613347e-01
80948       8.465613347e-01
81009       8.465613367e-01
81070       8.465613327e-01
81131       8.465613372e-01
81192       8.465613387e-01
81253       8.465613377e-01
81314       8.465613387e-01
81375       8.465613392e-01
81436       8.465613372e-01
81497       8.465613347e-01
81558       8.465613347e-01
81619       8.465613362e-01
81680       8.465613352e-01
81741       8.465613357e-01
81802       8.465613357e-01
81863       8.465613347e-01
81924       8.465613382e-01
81985       8.465613352e-01
82046       8.465613347e-01
82107       8.465613357e-01
82168       8.465613332e-01
82229       8.465613362e-01
82290       8.465613357e-01
82351       8.465613337e-01
82412       8.465613327e-01
82473       8.465613452e-01
82534       8.465613337e-01
82595       8.465613357e-01
82656       8.465613352e-01
82717       8.465613347e-01
82778       8.465613347e-01
82839       8.465613357e-01
82900       8.465613347e-01
82961       8.465613362e-01
83022       8.465613332e-01
83083       8.465613362e-01
83144       8.465613352e-01
83205       8.465613377e-01
83266       8.465613387e-01
83327       8.465613322e-01
83388       8.465613367e-01
83449       8.465613392e-01
83510       8.465613342e-01
83571       8.465613332e-01
83632       8.465613327e-01
83693       8.465613322e-01
83754       8.465613362e-01
83815       8.465613327e-01
83876       8.465613307e-01
83937       8.465613307e-01
83998       8.465613337e-01
84059       8.465613282e-01
84120       8.465613282e-01
84181       8.465613247e-01
84242       8.465613227e-01
84303       8.465613237e-01
84364       8.465613222e-01
84425       8.465613232e-01
84486       8.465613272e-01
84547       8.465613207e-01
84608       8.465613237e-01
84669       8.465613237e-01
84730       8.465613202e-01
84791       8.465613247e-01
84852       8.465613272e-01
84913       8.465613247e-01
84974       8.465613247e-01
85035       8.465613272e-01
85096       8.465613277e-01
85157       8.465613257e-01
85218       8.465613267e-01
85279       8.465613157e-01
85340       8.465613257e-01
85401       8.465613272e-01
85462       8.465613267e-01
85523       8.465613262e-01
85584       8.465613267e-01
85645       8.465613267e-01
85706       8.465613262e-01
85767       8.465613272e-01
85828       8.465613272e-01
85889       8.465613247e-01
85950       8.465613247e-01
86011       8.465613237e-01
86072       8.465613242e-01
86133       8.465613227e-01
86194       8.465613277e-01
86255       8.465613247e-01
86316       8.465613272e-01
86377       8.465613267e-01
86438       8.465613237e-01
86499       8.465613237e-01
86560       8.465613217e-01
86621       8.465613242e-01
86682       8.465613212e-01
86743       8.465613252e-01
86804       8.465613202e-01
86865       8.465613222e-01
86926       8.465613237e-01
86987       8.465613212e-01
87048       8.465613247e-01
87109       8.465613207e-01
87170       8.465613212e-01
87231       8.465613222e-01
87292       8.465613227e-01
87353       8.465613252e-01
87414       8.465613257e-01
87475       8.465613252e-01
87536       8.465613222e-01
87597       8.465613247e-01
87658       8.465613232e-01
87719       8.465613232e-01
87780       8.465613222e-01
87841       8.465613187e-01
87902       8.465613167e-01
87963       8.465613232e-01
88024       8.465613177e-01
88085       8.465613152e-01
88146       8.465613217e-01
88207       8.465613242e-01
88268       8.465613187e-01
88329       8.465613162e-01
88390       8.465613172e-01
88451       8.465613162e-01
88512       8.465613197e-01
88573       8.465613197e-01
88634       8.465613177e-01
88695       8.465613192e-01
88756       8.465613177e-01
88817       8.465613167e-01
88878       8.465613187e-01
88939       8.465613197e-01
89000       8.465613197e-01
89061       8.465613167e-01
89122       8.465613172e-01
89183       8.465613157e-01
89244       8.465613177e-01
89305       8.465613212e-01
89366       8.465613182e-01
89427       8.465613152e-01
89488       8.465613147e-01
89549       8.465613147e-01
89610       8.465613157e-01
89671       8.465613177e-01
89732       8.465613172e-01
89793       8.465613137e-01
89854       8.465613082e-01
89915       8.465613022e-01
89976       8.465613047e-01
90037       8.465613067e-01
90098       8.465613077e-01
90159       8.465613072e-01
90220       8.465613082e-01
90281       8.465613087e-01
90342       8.465613082e-01
90403       8.465613087e-01
90464       8.465613092e-01
90525       8.465613077e-01
90586       8.465613032e-01
90647       8.465613057e-01
90708       8.465613067e-01
90769       8.465613097e-01
90830       8.465613087e-01
90891       8.465613077e-01
90952       8.465613082e-01
91013       8.465613112e-01
91074       8.465613102e-01
91135       8.465613097e-01
91196       8.465613127e-01
91257       8.465613117e-01
91318       8.465613157e-01
91379       8.465613077e-01
91440       8.465613077e-01
91501       8.465613087e-01
91562       8.465613117e-01
91623       8.465613087e-01
91684       8.465613127e-01
91745       8.465613097e-01
91806       8.465613047e-01
91867       8.465613062e-01
91928       8.465613017e-01
91989       8.465613057e-01
92050       8.465613037e-01
92111       8.465613057e-01
92172       8.465613002e-01
92233       8.465613112e-01
92294       8.465613017e-01
92355       8.465613067e-01
92416       8.465612942e-01
92477       8.465613057e-01
92538       8.465613027e-01
92599       8.465613012e-01
92660       8.465612997e-01
92721       8.465613032e-01
92782       8.465613017e-01
92843       8.465613097e-01
92904       8.465613087e-01
92965       8.465613102e-01
93026       8.465613112e-01
93087       8.465613092e-01
93148       8.465613082e-01
93209       8.465613082e-01
93270       8.465612967e-01
93331       8.465613052e-01
93392       8.465613062e-01
93453       8.465613072e-01
93514       8.465613082e-01
93575       8.465613107e-01
93636       8.465613072e-01
93697       8.465613102e-01
93758       8.465613102e-01
93819       8.465613112e-01
93880       8.465613112e-01
93941       8.465613107e-01
94002       8.465613107e-01
94063       8.465613112e-01
94124       8.465613112e-01
94185       8.465613092e-01
94246       8.465613127e-01
94307       8.465613122e-01
94368       8.465613122e-01
94429       8.465613117e-01
94490       8.465613097e-01
94551       8.465613062e-01
94612       8.465613092e-01
94673       8.465613072e-01
94734       8.465613067e-01
94795       8.465613122e-01
94856       8.465613082e-01
94917       8.465613062e-01
94978       8.465613082e-01
95039       8.465613102e-01
95100       8.465613107e-01
95161       8.465613112e-01
95222       8.465613062e-01
95283       8.465613097e-01
95344       8.465613057e-01
95405       8.465613062e-01
95466       8.465613077e-01
95527       8.465613027e-01
95588       8.465613002e-01
95649       8.465613052e-01
95710       8.465612987e-01
95771       8.465613057e-01
95832       8.465613117e-01
95893       8.465613017e-01
95954       8.465613017e-01
96015       8.465613032e-01
96076       8.465612977e-01
96137       8.465613057e-01
96198       8.465613052e-01
96259       8.465612957e-01
96320       8.465613027e-01
96381       8.465612947e-01
96442       8.465613062e-01
96503       8.465612997e-01
96564       8.465612992e-01
96625       8.465613112e-01
96686       8.465613062e-01
96747       8.465613027e-01
96808       8.465613027e-01
96869       8.465613007e-01
96930       8.465613077e-01
96991       8.465612982e-01
97052       8.465613037e-01
97113       8.465612977e-01
97174       8.465613017e-01
97235       8.465613017e-01
97296       8.465613022e-01
97357       8.465612972e-01
97418       8.465612977e-01
97479       8.465612922e-01
97540       8.465612982e-01
97601       8.465612947e-01
97662       8.465612952e-01
97723       8.465612967e-01
97784       8.465612982e-01
97845       8.465612987e-01
